Employee ID,Age,Department,Job Role,Distance From Home,Monthly Income,Years At Company,Attrition
EMP-693F857B,36,Research & Development,Research Scientist,1,3212,1,No
EMP-E69717B5,46,Customer Support,Customer Success Manager,18,9694,0,No
EMP-3AD8E223,39,Engineering,Software Engineer,7,2998,1,No
EMP-C3E2D51D,47,Human Resources,HR Business Partner,4,5729,6,No
EMP-F492706C,27,Sales,Sales Executive,26,3919,3,No
EMP-10AFA6A2,30,Human Resources,HR Business Partner,1,7641,0,No
EMP-1F3F610B,57,Research & Development,Manufacturing Director,4,9553,5,No
EMP-F320D510,48,Customer Support,Support Director,6,10856,12,No
EMP-5D840B51,18,Sales,Sales Representative,2,3229,0,No
EMP-F7670E29,39,Sales,Sales Representative,2,3497,1,No
EMP-21E88BA9,30,Sales,Sales Representative,2,5345,0,No
EMP-DDA76614,33,Engineering,Engineering Manager,6,10006,3,No
EMP-CC68F9EB,48,Customer Support,Support Specialist,16,5723,0,No
EMP-7999CD9C,27,Engineering,Senior Software Engineer,1,4833,1,Yes
EMP-81472C6A,40,Research & Development,Research Director,10,7264,2,No
EMP-DD826777,28,Engineering,Engineering Manager,3,11092,3,No
EMP-DF09FB4C,44,Customer Support,Support Director,12,9458,0,No
EMP-2B66A876,42,Sales,Regional Manager,9,10449,8,No
EMP-2E39154E,24,Customer Support,Customer Success Manager,7,9031,3,Yes
EMP-BC60033A,61,Customer Support,Customer Success Manager,29,11274,11,No
EMP-B5534F27,40,Sales,Sales Representative,28,4361,0,Yes
EMP-0D274F1F,37,Engineering,Software Engineer,18,2000,3,No
EMP-FB9421EE,32,Customer Support,Customer Success Manager,2,10094,6,No
EMP-E1C5B7A9,33,Sales,Sales Executive,3,2778,2,Yes
EMP-767B9709,28,Research & Development,Laboratory Technician,8,5703,0,No
EMP-928F9D15,32,Research & Development,Research Director,10,11014,6,No
EMP-6645A91E,41,Engineering,Engineering Manager,9,9322,2,No
EMP-8C7EDA84,30,Research & Development,Research Scientist,4,4796,8,No
EMP-2FBBDA0A,48,Human Resources,HR Business Partner,5,6917,6,No
EMP-A68A6170,25,Human Resources,HR Business Partner,10,5393,7,No
EMP-068569D0,34,Human Resources,HR Generalist,11,2000,3,No
EMP-8F85DB28,42,Customer Support,Support Director,1,10330,24,No
EMP-B2C854B0,43,Research & Development,Manufacturing Director,10,10076,9,Yes
EMP-41736A95,34,Customer Support,Support Specialist,20,3044,1,Yes
EMP-56C6405F,34,Customer Support,Customer Success Manager,19,9977,5,Yes
EMP-7058883E,50,Human Resources,HR Generalist,5,4093,1,No
EMP-04CB3B25,38,Customer Support,Customer Success Manager,7,7397,8,No
EMP-0A81D86A,41,Engineering,Senior Software Engineer,15,7638,1,No
EMP-8D4480B5,36,Customer Support,Support Specialist,11,3779,2,No
EMP-0822CA17,34,Engineering,Software Engineer,1,4839,1,Yes
EMP-A0B405F3,19,Engineering,Senior Software Engineer,7,7415,1,No
EMP-D868DFDC,35,Research & Development,Manufacturing Director,6,10080,3,No
EMP-AF728603,45,Research & Development,Research Scientist,4,2906,0,Yes
EMP-D226F3E3,37,Sales,Sales Executive,6,3702,0,No
EMP-CB130AA4,26,Engineering,Engineering Manager,8,10835,1,No
EMP-E03D9655,34,Research & Development,Laboratory Technician,2,2594,3,Yes
EMP-CBA87EB9,38,Engineering,Senior Software Engineer,1,4292,5,No
EMP-4B01FC64,33,Customer Support,Customer Success Manager,6,9952,0,No
EMP-8CD56BFE,22,Engineering,Engineering Manager,7,10357,3,No
EMP-8372AA0E,38,Engineering,Senior Software Engineer,8,6945,2,No
EMP-8549B165,45,Research & Development,Research Director,5,9019,8,No
EMP-70B83EAD,33,Customer Support,Customer Success Manager,12,10170,1,No
EMP-51632598,27,Research & Development,Manufacturing Director,12,8339,1,No
EMP-E3C96B97,31,Customer Support,Support Director,6,7982,0,No
EMP-AF8F5202,26,Sales,Regional Manager,5,8217,4,No
EMP-E22CD139,34,Human Resources,HR Generalist,19,3559,1,No
EMP-96D23ACF,47,Sales,Sales Executive,10,3632,2,No
EMP-6CA97E03,37,Customer Support,Customer Success Manager,16,11676,15,No
EMP-C7DDE90F,18,Sales,Regional Manager,6,9834,0,No
EMP-101DA84D,35,Sales,Sales Executive,25,4354,8,No
EMP-885F04E4,32,Sales,Regional Manager,1,9225,1,No
EMP-CA3C8781,50,Customer Support,Customer Success Manager,22,10153,4,No
EMP-A19B7858,35,Human Resources,HR Director,6,8670,0,No
EMP-F018E650,27,Engineering,Senior Software Engineer,10,5399,3,No
EMP-68625A6E,18,Engineering,Engineering Manager,31,9384,0,No
EMP-BDF69588,55,Engineering,Senior Software Engineer,8,6146,13,No
EMP-DE42CD26,31,Human Resources,HR Business Partner,1,3309,4,Yes
EMP-5B5DB66D,29,Customer Support,Support Director,7,9001,3,No
EMP-2D21F8AE,40,Customer Support,Customer Success Manager,9,9042,1,Yes
EMP-56EBD60C,55,Engineering,Engineering Manager,7,9303,2,Yes
EMP-38CF02AF,47,Sales,Regional Manager,27,7696,5,No
EMP-289AB396,37,Customer Support,Support Specialist,22,3051,0,Yes
EMP-507C3050,48,Sales,Sales Executive,5,3515,2,No
EMP-294F5BDB,50,Human Resources,HR Business Partner,1,6739,4,No
EMP-92FDD923,32,Human Resources,HR Business Partner,4,4709,3,No
EMP-B8EE7B85,30,Sales,Regional Manager,1,9226,0,Yes
EMP-A33CC7D1,44,Research & Development,Research Scientist,1,3952,14,No
EMP-350CC4A0,45,Human Resources,HR Generalist,10,5618,8,No
EMP-2D11CB4D,38,Research & Development,Research Director,11,8423,4,No
EMP-A1EADC60,41,Customer Support,Support Specialist,4,6300,2,No
EMP-EED83DF5,46,Sales,Sales Executive,6,4317,8,No
EMP-ABC094A7,29,Research & Development,Research Director,1,9343,0,No
EMP-B73C8BAC,22,Engineering,Senior Software Engineer,12,4645,4,No
EMP-F68233C7,41,Engineering,Engineering Manager,1,7534,0,No
EMP-BBA9FAD9,34,Research & Development,Manufacturing Director,4,8130,7,Yes
EMP-840E6566,27,Human Resources,HR Generalist,13,4035,2,Yes
EMP-9ECCA627,30,Engineering,Senior Software Engineer,6,4320,2,No
EMP-86A78ADB,32,Engineering,Engineering Manager,1,7885,7,No
EMP-D373421D,49,Customer Support,Support Specialist,16,4800,3,No
EMP-C13B54F7,44,Engineering,Senior Software Engineer,12,5012,1,No
EMP-23EE3684,41,Customer Support,Customer Success Manager,12,9803,1,Yes
EMP-8AFC02BC,30,Engineering,Senior Software Engineer,4,5877,6,No
EMP-A858B331,22,Customer Support,Support Director,9,8336,4,No
EMP-09520333,36,Sales,Regional Manager,1,8989,5,No
EMP-33CAA631,41,Engineering,Engineering Manager,3,8722,1,No
EMP-2C5F5030,34,Human Resources,HR Business Partner,6,5941,3,No
EMP-365AB314,29,Sales,Sales Representative,4,3530,5,No
EMP-81CECB76,39,Engineering,Senior Software Engineer,8,7794,1,No
EMP-1066C5F4,29,Research & Development,Research Scientist,2,3394,1,No
EMP-1343678F,65,Research & Development,Manufacturing Director,28,10613,1,No
EMP-7F3F4A42,49,Sales,Sales Executive,8,4590,1,Yes
EMP-A5C37B69,48,Sales,Regional Manager,1,8575,1,Yes
EMP-3A984BC2,47,Engineering,Senior Software Engineer,6,6845,5,No
EMP-87EB9072,27,Human Resources,HR Business Partner,5,5566,4,No
EMP-478BE3C3,18,Sales,Regional Manager,7,9707,0,Yes
EMP-ECBEA5DC,47,Customer Support,Support Director,8,8936,2,No
EMP-D81CC6A9,28,Research & Development,Laboratory Technician,4,2729,9,No
EMP-A050619B,37,Sales,Sales Executive,4,4579,9,No
EMP-4B32EEFD,53,Research & Development,Research Director,2,7037,6,No
EMP-27F2C442,51,Customer Support,Support Specialist,15,4170,1,No
EMP-047BDCCC,46,Research & Development,Manufacturing Director,4,10370,0,No
EMP-149D457C,37,Sales,Regional Manager,4,9550,4,No
EMP-2C54C11D,41,Human Resources,HR Business Partner,2,5652,1,No
EMP-1B523B65,35,Human Resources,HR Business Partner,2,2000,1,Yes
EMP-CC0D3FF5,43,Sales,Sales Representative,14,3033,3,No
EMP-6205D0BB,47,Engineering,Senior Software Engineer,1,7082,16,No
EMP-28514E68,33,Sales,Sales Representative,2,4651,0,No
EMP-902F9E0B,42,Human Resources,HR Generalist,6,3283,7,No
EMP-6DDCA523,44,Engineering,Software Engineer,11,5746,0,No
EMP-EE72EBA5,48,Research & Development,Research Director,1,7909,0,Yes
EMP-333BAF07,42,Customer Support,Customer Success Manager,3,10620,5,No
EMP-03EBEABF,31,Sales,Sales Representative,1,5193,13,No
EMP-E6984F1A,30,Sales,Sales Executive,6,3640,7,Yes
EMP-071F164F,30,Customer Support,Support Director,2,8546,12,No
EMP-CFCA374E,41,Engineering,Software Engineer,25,2400,0,No
EMP-5BF8997C,35,Research & Development,Laboratory Technician,10,4399,7,No
EMP-75398AC9,30,Engineering,Senior Software Engineer,1,7414,2,Yes
EMP-3408AD08,36,Human Resources,HR Business Partner,7,7725,18,No
EMP-CAE9ADC3,54,Customer Support,Support Director,4,7882,2,No
EMP-B286EAB5,41,Engineering,Senior Software Engineer,7,6199,7,No
EMP-2D6EBAEB,33,Sales,Regional Manager,2,9602,3,No
EMP-7E53D9B5,65,Engineering,Engineering Manager,26,10223,5,No
EMP-8EFF6F35,45,Engineering,Software Engineer,15,3831,1,No
EMP-9DE604EF,41,Human Resources,HR Business Partner,8,5028,7,No
EMP-FD3AFB9F,45,Engineering,Software Engineer,42,5670,3,No
EMP-9B42A3B1,46,Sales,Sales Representative,31,3130,5,No
EMP-C6673198,28,Human Resources,HR Generalist,4,6781,2,No
EMP-783EA2BB,51,Human Resources,HR Director,11,10455,1,Yes
EMP-2BBFCDB3,52,Customer Support,Support Specialist,6,3963,3,No
EMP-67FAB8F3,44,Research & Development,Manufacturing Director,5,10999,11,No
EMP-74B1C3CB,35,Sales,Regional Manager,13,10132,8,No
EMP-7109B7BA,48,Engineering,Software Engineer,1,2777,2,No
EMP-83194143,34,Engineering,Engineering Manager,8,10818,3,No
EMP-BC9405BD,39,Sales,Sales Executive,1,4071,4,Yes
EMP-AE71AF36,37,Customer Support,Support Specialist,1,5353,4,No
EMP-9ED4C87E,28,Sales,Regional Manager,18,9059,3,No
EMP-D4B9089E,24,Engineering,Engineering Manager,24,9216,0,No
EMP-69880074,39,Engineering,Software Engineer,3,2000,1,Yes
EMP-6ED3544A,30,Sales,Sales Representative,1,4230,2,No
EMP-2AC80B7A,42,Sales,Sales Representative,5,6067,4,Yes
EMP-946C62E5,43,Customer Support,Customer Success Manager,1,9386,5,No
EMP-3BCAFAFA,39,Customer Support,Support Specialist,2,4181,1,No
EMP-4BE01B6B,33,Research & Development,Laboratory Technician,16,4281,6,Yes
EMP-9221741C,33,Research & Development,Research Director,12,9940,5,No
EMP-88189AF4,37,Engineering,Engineering Manager,1,9334,4,Yes
EMP-BA5A1C86,36,Research & Development,Laboratory Technician,18,4893,0,Yes
EMP-B0E96A7E,44,Sales,Sales Representative,1,3675,4,No
EMP-D662AEB1,45,Sales,Sales Representative,1,3906,1,No
EMP-6C6BA494,37,Customer Support,Support Specialist,3,3462,10,No
EMP-8A9848B9,53,Sales,Sales Executive,7,5758,0,No
EMP-278E21EE,31,Customer Support,Support Specialist,6,3608,5,Yes
EMP-5031C061,41,Research & Development,Research Director,27,10249,0,No
EMP-6B8B88AD,27,Engineering,Senior Software Engineer,4,4973,1,Yes
EMP-65524699,18,Customer Support,Support Director,7,10253,0,Yes
EMP-8E0460E5,23,Research & Development,Laboratory Technician,1,3228,2,No
EMP-B3196AFD,46,Human Resources,HR Generalist,10,4972,1,Yes
EMP-6AB78FEE,53,Research & Development,Research Director,6,11883,3,No
EMP-5B1B3FA7,65,Human Resources,HR Director,12,9174,0,Yes
EMP-C534C8B0,32,Research & Development,Laboratory Technician,1,4478,14,No
EMP-4E126087,24,Customer Support,Customer Success Manager,6,9313,6,No
EMP-35D6501A,39,Sales,Sales Representative,4,4570,4,Yes
EMP-675D52BB,43,Sales,Sales Executive,20,3678,4,No
EMP-7F08FF61,26,Customer Support,Customer Success Manager,1,8384,8,No
EMP-2E3C0CF3,18,Engineering,Engineering Manager,6,8941,0,Yes
EMP-AC8DF15E,24,Research & Development,Manufacturing Director,4,9017,2,No
EMP-37FDB12F,41,Engineering,Software Engineer,6,2591,10,No
EMP-0F692959,38,Customer Support,Support Director,14,9265,7,Yes
EMP-3E09F26B,41,Research & Development,Research Director,26,10277,2,No
EMP-4D432556,34,Sales,Regional Manager,1,9602,1,No
EMP-AD2522AA,35,Human Resources,HR Business Partner,1,5451,0,No
EMP-8B18C10F,31,Customer Support,Support Specialist,24,4561,11,No
EMP-DD883159,51,Customer Support,Support Specialist,1,5405,20,No
EMP-0BA618B2,25,Customer Support,Support Director,22,11147,1,No
EMP-D9C06346,28,Research & Development,Manufacturing Director,25,9770,0,Yes
EMP-ED8823CD,41,Sales,Sales Executive,14,2218,4,No
EMP-230C52BE,36,Engineering,Senior Software Engineer,23,7632,2,Yes
EMP-6BAEE078,18,Sales,Sales Executive,5,6902,0,No
EMP-8C29F8AC,18,Human Resources,HR Generalist,2,4345,0,No
EMP-0F977926,23,Human Resources,HR Director,1,10133,5,No
EMP-430803DE,49,Engineering,Software Engineer,7,4966,11,Yes
EMP-81B1A732,23,Sales,Regional Manager,40,10773,1,Yes
EMP-BEF5E803,35,Sales,Sales Representative,1,2332,17,No
EMP-62DC615D,51,Sales,Sales Executive,10,6519,3,No
EMP-911BF755,38,Customer Support,Support Director,12,9143,2,No
EMP-7AD68618,30,Research & Development,Manufacturing Director,2,10482,0,No
EMP-2A248640,48,Sales,Sales Representative,17,3543,2,No
EMP-E1851292,53,Research & Development,Research Director,2,10373,0,No
EMP-D7439464,38,Engineering,Software Engineer,39,4385,2,Yes
EMP-885C0B0F,28,Customer Support,Customer Success Manager,3,10467,3,Yes
EMP-20AD587E,28,Engineering,Software Engineer,3,3395,0,Yes
EMP-B809021F,37,Customer Support,Customer Success Manager,1,11867,0,Yes
EMP-76F3CC6F,40,Human Resources,HR Generalist,1,2991,7,No
EMP-B47D68C4,41,Research & Development,Manufacturing Director,1,10296,8,No
EMP-359B7F7A,50,Research & Development,Manufacturing Director,9,9570,5,No
EMP-1BD59CC5,30,Customer Support,Support Specialist,1,6651,0,No
EMP-90660D88,41,Sales,Sales Representative,8,2997,4,No
EMP-3DEB12C4,37,Research & Development,Manufacturing Director,25,8995,2,No
EMP-648EE1B9,50,Human Resources,HR Director,15,10284,3,No
EMP-D354A2C8,34,Customer Support,Support Specialist,21,5237,1,No
EMP-428559FA,36,Customer Support,Support Specialist,15,3932,2,Yes
EMP-ADC59608,30,Customer Support,Customer Success Manager,23,8711,8,No
EMP-A9C44DA0,59,Research & Development,Research Director,6,10773,2,No
EMP-95ABFF8A,19,Human Resources,HR Generalist,6,2859,1,No
EMP-89CE3081,26,Research & Development,Research Scientist,7,4071,1,No
EMP-7EEE20B6,33,Customer Support,Support Specialist,9,5802,6,No
EMP-DA76EB1E,34,Customer Support,Support Specialist,4,6382,2,No
EMP-CD4B5084,37,Sales,Sales Representative,18,6704,10,No
EMP-5870EFE7,35,Sales,Sales Representative,9,3780,1,No
EMP-B7DC02A1,47,Customer Support,Support Specialist,2,4946,1,No
EMP-2BA43457,25,Engineering,Senior Software Engineer,3,6100,1,No
EMP-B85C4572,33,Sales,Sales Representative,15,3413,0,No
EMP-CF6086DB,38,Sales,Regional Manager,37,9254,2,No
EMP-287C6A84,39,Engineering,Software Engineer,23,2810,7,Yes
EMP-9AEE04E1,22,Human Resources,HR Generalist,7,5194,0,No
EMP-66057D61,49,Sales,Sales Executive,33,5110,1,No
EMP-22EFFE37,38,Human Resources,HR Generalist,12,3565,7,No
EMP-60800588,31,Customer Support,Support Director,7,8646,2,No
EMP-E13BE96B,37,Engineering,Senior Software Engineer,16,7363,4,No
EMP-D09122BE,31,Engineering,Software Engineer,17,5365,1,No
EMP-818DE524,23,Human Resources,HR Director,6,9882,1,No
EMP-F935DC61,42,Sales,Regional Manager,41,8974,0,Yes
EMP-BE617F2F,27,Human Resources,HR Director,1,10615,2,Yes
EMP-82DFB8F5,38,Engineering,Senior Software Engineer,20,9164,0,No
EMP-F53AAB10,49,Customer Support,Support Director,11,10995,14,No
EMP-D6F13B4F,18,Research & Development,Laboratory Technician,3,3185,0,No
EMP-EE7102DD,26,Human Resources,HR Director,38,7222,0,No
EMP-45FCC2EB,37,Customer Support,Support Director,9,10582,8,No
EMP-8E264FF7,28,Sales,Sales Executive,5,2000,2,No
EMP-47D22173,29,Engineering,Engineering Manager,9,9408,0,Yes
EMP-F4D086A8,35,Human Resources,HR Generalist,3,4012,5,No
EMP-3D7DA52D,42,Sales,Regional Manager,20,9583,2,No
EMP-369D90D0,46,Research & Development,Research Scientist,23,2864,1,No
EMP-70512FA5,35,Research & Development,Laboratory Technician,37,4702,1,No
EMP-E0A37447,40,Customer Support,Support Director,6,11799,1,Yes
EMP-3A2F2B7F,28,Research & Development,Manufacturing Director,8,10324,1,No
EMP-E5ABCF1F,31,Human Resources,HR Director,5,8719,1,No
EMP-94297AC2,48,Human Resources,HR Generalist,12,3969,4,Yes
EMP-A141F3ED,40,Human Resources,HR Business Partner,1,5329,7,No
EMP-840C19C0,32,Customer Support,Support Specialist,4,2176,9,No
EMP-CC2DC783,39,Customer Support,Support Director,1,8356,6,No
EMP-3C08A35C,36,Human Resources,HR Business Partner,6,7053,13,No
EMP-9CBD2E92,20,Sales,Sales Executive,8,7591,2,No
EMP-FAE5343D,30,Engineering,Software Engineer,15,3863,2,Yes
EMP-5E767964,40,Research & Development,Manufacturing Director,21,8659,10,No
EMP-67D4D572,33,Sales,Sales Executive,9,5345,4,No
EMP-5B015E5B,45,Sales,Regional Manager,6,9296,3,No
EMP-6FF192F1,37,Research & Development,Research Scientist,1,4167,3,No
EMP-81AFAA3D,43,Sales,Sales Representative,15,4758,6,No
EMP-2EB1C4DC,44,Customer Support,Support Specialist,22,3507,1,No
EMP-2B0641A3,39,Engineering,Senior Software Engineer,10,7197,3,No
EMP-55D00A0B,60,Sales,Sales Representative,6,4095,3,No
EMP-3A349883,32,Sales,Sales Executive,1,3038,1,No
EMP-5924A84D,44,Customer Support,Support Director,9,7728,0,No
EMP-CEFEBEB1,44,Customer Support,Customer Success Manager,2,10369,1,No
EMP-6F21CB19,32,Human Resources,HR Business Partner,5,6287,4,No
EMP-E2E17011,35,Customer Support,Support Director,9,8000,1,No
EMP-9CDB91A4,43,Human Resources,HR Director,3,10139,9,No
EMP-2AAA000D,33,Human Resources,HR Generalist,23,6622,2,No
EMP-478EBC47,38,Research & Development,Research Director,6,7382,2,No
EMP-D2DB7B3A,48,Human Resources,HR Generalist,19,4945,18,No
EMP-B3CDDBFF,47,Human Resources,HR Business Partner,5,4815,5,No
EMP-4E2A07A8,40,Customer Support,Support Specialist,13,3987,15,No
EMP-2E53AE48,36,Human Resources,HR Generalist,2,5606,2,No
EMP-D612DA88,38,Research & Development,Research Scientist,7,3520,3,No
EMP-C51DF9C3,33,Sales,Sales Representative,5,2732,2,No
EMP-E613EB20,39,Engineering,Senior Software Engineer,8,7712,9,No
EMP-B9342D61,34,Research & Development,Laboratory Technician,12,4322,2,No
EMP-CBC0EF66,36,Human Resources,HR Generalist,6,3896,2,No
EMP-AFAC32FE,46,Customer Support,Support Specialist,14,2718,1,No
EMP-25CC2767,23,Sales,Sales Executive,2,5269,0,No
EMP-748083B3,32,Engineering,Software Engineer,9,3533,0,No
EMP-07A37356,62,Human Resources,HR Generalist,3,4937,0,Yes
EMP-B4F2EFCB,29,Customer Support,Support Director,15,10962,2,No
EMP-28147F99,46,Human Resources,HR Business Partner,12,2468,1,No
EMP-654F5EDB,39,Customer Support,Support Director,3,8371,2,Yes
EMP-0A57E5A8,37,Customer Support,Support Director,9,12252,3,No
EMP-19D22256,46,Engineering,Senior Software Engineer,7,7232,5,No
EMP-C8F4D3F7,36,Engineering,Software Engineer,5,5239,7,No
EMP-D85D8984,30,Customer Support,Support Specialist,22,4166,0,No
EMP-CEE9867B,46,Engineering,Engineering Manager,30,10557,0,No
EMP-2B945B57,23,Engineering,Senior Software Engineer,4,8293,0,Yes
EMP-619C6C21,28,Sales,Regional Manager,1,12837,4,No
EMP-D129E07E,46,Customer Support,Support Director,23,10522,2,No
EMP-0AF98FD5,29,Human Resources,HR Generalist,5,3408,2,Yes
EMP-D487027B,56,Customer Support,Customer Success Manager,13,11569,3,No
EMP-DA71D1F1,36,Sales,Regional Manager,1,9307,6,No
EMP-249E5D84,35,Engineering,Senior Software Engineer,26,7372,4,No
EMP-63F5A03A,48,Customer Support,Support Specialist,3,4465,2,No
EMP-E54146D8,39,Human Resources,HR Business Partner,5,5794,21,No
EMP-8F9A3714,63,Engineering,Senior Software Engineer,7,4403,1,No
EMP-E43C5BEE,34,Sales,Sales Representative,14,4379,4,No
EMP-8FA49299,22,Human Resources,HR Business Partner,19,5331,4,No
EMP-C2AAEB50,59,Sales,Sales Executive,1,5146,3,No
EMP-2E8AEA66,32,Engineering,Engineering Manager,10,8888,12,No
EMP-034B6D01,24,Engineering,Senior Software Engineer,10,5476,6,No
EMP-CC214660,43,Engineering,Engineering Manager,7,10059,6,No
EMP-5C1BCDFF,34,Research & Development,Laboratory Technician,4,2901,3,Yes
EMP-ADC667A6,36,Human Resources,HR Business Partner,4,5752,1,No
